,dates,Unnamed: 0,rating,month,year,moving
760,2020-04-10,1952.5,3.25,4.0,2020.0,3.903409090909089
761,2020-04-11,85.0,5.0,4.0,2020.0,3.903409090909089
762,2020-04-12,1533.0,1.5,4.0,2020.0,3.5534090909090894
763,2020-04-13,890.0,3.0,4.0,2020.0,3.5200757575757557
764,2020-04-14,890.0,3.0,4.0,2020.0,3.5200757575757557
765,2020-04-15,1218.5,4.75,4.0,2020.0,3.495075757575756
766,2020-04-16,1383.0,3.2,4.0,2020.0,3.4775757575757558
767,2020-04-17,800.0,4.8,4.0,2020.0,3.8575757575757557
768,2020-04-18,1714.0,3.4,4.0,2020.0,3.730909090909089
769,2020-04-19,1222.5,4.0,4.0,2020.0,3.6399999999999983
770,2020-04-20,1484.75,3.75,4.0,2020.0,3.6649999999999983
771,2020-04-21,1207.5555555555557,4.555555555555555,4.0,2020.0,3.7955555555555542
772,2020-04-22,1086.7,4.0,4.0,2020.0,3.695555555555554
773,2020-04-23,80.0,5.0,4.0,2020.0,4.045555555555554
774,2020-04-24,2060.6666666666665,4.333333333333333,4.0,2020.0,4.1788888888888875
775,2020-04-25,2209.3333333333335,4.333333333333333,4.0,2020.0,4.1372222222222215
776,2020-04-26,1197.75,5.0,4.0,2020.0,4.317222222222221
777,2020-04-27,1503.0,5.0,4.0,2020.0,4.337222222222222
778,2020-04-28,1682.6666666666667,4.833333333333333,4.0,2020.0,4.480555555555555
779,2020-04-29,568.0,3.8,4.0,2020.0,4.460555555555555
780,2020-04-30,1683.0,4.8,4.0,2020.0,4.565555555555554
781,2020-05-01,1586.0,2.0,5.0,2020.0,4.309999999999999
782,2020-05-02,1625.5,3.0,5.0,2020.0,4.209999999999999
783,2020-05-03,1389.6,4.2,5.0,2020.0,4.129999999999999
784,2020-05-04,1673.0,4.5,5.0,2020.0,4.146666666666666
785,2020-05-05,1644.5,4.5,5.0,2020.0,4.163333333333332
786,2020-05-06,1257.0,3.3333333333333335,5.0,2020.0,3.9966666666666653
787,2020-05-07,1127.3333333333333,4.5,5.0,2020.0,3.9466666666666654
788,2020-05-08,1636.125,4.125,5.0,2020.0,3.8758333333333317
789,2020-05-09,677.0,3.6666666666666665,5.0,2020.0,3.8624999999999985
790,2020-05-10,773.3333333333334,2.3333333333333335,5.0,2020.0,3.6158333333333323
791,2020-05-11,1113.4,3.6,5.0,2020.0,3.7758333333333325
792,2020-05-12,1011.5714285714286,3.857142857142857,5.0,2020.0,3.861547619047618
793,2020-05-13,1547.25,5.0,5.0,2020.0,3.9415476190476175
794,2020-05-14,1917.0,3.857142857142857,5.0,2020.0,3.877261904761903
795,2020-05-15,1625.0,4.833333333333333,5.0,2020.0,3.9105952380952367
796,2020-05-16,1625.0,4.833333333333333,5.0,2020.0,3.9105952380952367
797,2020-05-17,1155.25,3.5,5.0,2020.0,3.9272619047619033
798,2020-05-18,836.875,4.375,5.0,2020.0,3.914761904761903
799,2020-05-19,1232.5,4.0,5.0,2020.0,3.902261904761903
800,2020-05-20,1234.6666666666667,4.833333333333333,5.0,2020.0,4.01892857142857
801,2020-05-21,1258.8,4.0,5.0,2020.0,4.185595238095237
802,2020-05-22,1585.7142857142858,4.285714285714286,5.0,2020.0,4.254166666666665
803,2020-05-23,1423.75,2.75,5.0,2020.0,4.14345238095238
804,2020-05-24,1354.8,5.0,5.0,2020.0,4.14345238095238
805,2020-05-25,2117.8333333333335,3.6666666666666665,5.0,2020.0,4.124404761904761
806,2020-05-26,1365.4615384615386,4.615384615384615,5.0,2020.0,4.102609890109888
807,2020-05-27,1693.75,3.5,5.0,2020.0,4.102609890109888
808,2020-05-28,1337.0,4.75,5.0,2020.0,4.140109890109889
809,2020-05-29,1149.0,4.166666666666667,5.0,2020.0,4.156776556776554
810,2020-05-30,1655.5714285714287,4.285714285714286,5.0,2020.0,4.10201465201465
811,2020-05-31,1255.857142857143,4.857142857142857,5.0,2020.0,4.187728937728935
812,2020-06-01,988.8333333333334,4.166666666666667,6.0,2020.0,4.175824175824173
813,2020-06-02,844.5,3.6666666666666665,6.0,2020.0,4.267490842490839
814,2020-06-03,621.1428571428571,3.7142857142857144,6.0,2020.0,4.138919413919411
815,2020-06-04,1184.125,4.75,6.0,2020.0,4.247252747252745
816,2020-06-05,1154.625,4.375,6.0,2020.0,4.223214285714283
817,2020-06-06,1687.857142857143,4.142857142857143,6.0,2020.0,4.287499999999998
818,2020-06-07,981.3333333333334,5.0,6.0,2020.0,4.312499999999998
819,2020-06-08,1466.3636363636363,3.909090909090909,6.0,2020.0,4.286742424242422
820,2020-06-09,1518.1875,4.9375,6.0,2020.0,4.351920995670993
821,2020-06-10,1309.9166666666667,4.416666666666667,6.0,2020.0,4.307873376623375
822,2020-06-11,1641.0,4.333333333333333,6.0,2020.0,4.324540043290042
823,2020-06-12,796.8333333333334,5.0,6.0,2020.0,4.457873376623375
824,2020-06-13,1848.25,3.75,6.0,2020.0,4.4614448051948035
825,2020-06-14,1889.0,5.0,6.0,2020.0,4.486444805194804
826,2020-06-15,1712.5,4.5,6.0,2020.0,4.498944805194804
827,2020-06-16,1706.7777777777778,4.555555555555555,6.0,2020.0,4.540214646464645
828,2020-06-17,1695.75,4.75,6.0,2020.0,4.515214646464645
829,2020-06-18,2166.3333333333335,4.5,6.0,2020.0,4.574305555555554
830,2020-06-19,1647.2,4.0,6.0,2020.0,4.480555555555554
831,2020-06-20,1152.2,4.8,6.0,2020.0,4.518888888888887
832,2020-06-21,1941.142857142857,3.7142857142857144,6.0,2020.0,4.456984126984126
833,2020-06-22,1458.625,4.75,6.0,2020.0,4.431984126984125
834,2020-06-23,1606.9285714285713,4.071428571428571,6.0,2020.0,4.464126984126983
835,2020-06-24,1392.8333333333333,4.0,6.0,2020.0,4.364126984126982
836,2020-06-25,1772.8333333333333,3.8333333333333335,6.0,2020.0,4.297460317460316
837,2020-06-26,1491.0,3.0,6.0,2020.0,4.14190476190476
838,2020-06-27,1564.0,4.5,6.0,2020.0,4.1169047619047605
839,2020-06-28,1575.2222222222222,3.7777777777777777,6.0,2020.0,4.0446825396825385
840,2020-06-29,1816.0,3.857142857142857,6.0,2020.0,4.030396825396823
841,2020-06-30,1361.7692307692307,4.461538461538462,6.0,2020.0,3.99655067155067
842,2020-07-01,1280.5,4.0,7.0,2020.0,4.025122100122099
843,2020-07-02,1571.8,3.8,7.0,2020.0,3.930122100122098
844,2020-07-03,1139.125,4.375,7.0,2020.0,3.960479242979241
845,2020-07-04,1125.2,3.8,7.0,2020.0,3.940479242979241
846,2020-07-05,1508.6666666666667,5.0,7.0,2020.0,4.057145909645907
847,2020-07-06,825.4285714285714,4.142857142857143,7.0,2020.0,4.171431623931622
848,2020-07-07,1488.2222222222222,4.777777777777778,7.0,2020.0,4.1992094017094
849,2020-07-08,1603.625,4.5,7.0,2020.0,4.271431623931622
850,2020-07-09,1695.8333333333333,4.333333333333333,7.0,2020.0,4.31905067155067
851,2020-07-10,1359.1,4.4,7.0,2020.0,4.312896825396824
852,2020-07-11,1230.1666666666667,3.5,7.0,2020.0,4.262896825396824
853,2020-07-12,1166.75,5.0,7.0,2020.0,4.382896825396824
854,2020-07-13,1096.0,4.166666666666667,7.0,2020.0,4.36206349206349
855,2020-07-14,2155.0,5.0,7.0,2020.0,4.4820634920634905
856,2020-07-15,1555.3333333333333,3.6666666666666665,7.0,2020.0,4.348730158730158
857,2020-07-16,1494.0,4.25,7.0,2020.0,4.359444444444443
858,2020-07-17,1082.5714285714287,4.142857142857143,7.0,2020.0,4.29595238095238
859,2020-07-18,1053.2,5.0,7.0,2020.0,4.3459523809523795
860,2020-07-19,1590.9,4.7,7.0,2020.0,4.3826190476190465
861,2020-07-20,1854.2222222222222,3.3333333333333335,7.0,2020.0,4.27595238095238
862,2020-07-21,1213.0833333333333,4.833333333333333,7.0,2020.0,4.409285714285714
863,2020-07-22,1264.0,4.8,7.0,2020.0,4.389285714285713
864,2020-07-23,1130.0,4.5,7.0,2020.0,4.422619047619047
865,2020-07-24,1311.0,4.0,7.0,2020.0,4.322619047619047
866,2020-07-25,1556.111111111111,3.6666666666666665,7.0,2020.0,4.322619047619047
867,2020-07-26,1562.0,3.1666666666666665,7.0,2020.0,4.2142857142857135
868,2020-07-27,1328.0,3.6,7.0,2020.0,4.159999999999998
869,2020-07-28,1668.0,4.0,7.0,2020.0,4.059999999999999
870,2020-07-29,1739.1,4.1,7.0,2020.0,3.9999999999999987
871,2020-07-30,1595.3636363636363,3.8181818181818183,7.0,2020.0,4.048484848484847
872,2020-07-31,1376.3636363636363,3.6363636363636362,7.0,2020.0,3.928787878787877
873,2020-08-01,1715.6666666666667,4.333333333333333,8.0,2020.0,3.8821212121212105
874,2020-08-02,1583.0,3.5714285714285716,8.0,2020.0,3.7892640692640676
875,2020-08-03,1438.0,4.0,8.0,2020.0,3.7892640692640676
876,2020-08-04,1579.0,4.5,8.0,2020.0,3.872597402597401
877,2020-08-05,1468.3333333333333,5.0,8.0,2020.0,4.055930735930735
878,2020-08-06,280.0,2.5,8.0,2020.0,3.9459307359307347
879,2020-08-07,1735.4,4.7,8.0,2020.0,4.015930735930735
880,2020-08-08,1560.857142857143,4.857142857142857,8.0,2020.0,4.09164502164502
881,2020-08-09,1459.7,4.3,8.0,2020.0,4.139826839826838
882,2020-08-10,1207.0,4.428571428571429,8.0,2020.0,4.219047619047617
883,2020-08-11,1511.9285714285713,4.285714285714286,8.0,2020.0,4.214285714285713
884,2020-08-12,1886.5,5.0,8.0,2020.0,4.357142857142856
885,2020-08-13,2654.4,4.6,8.0,2020.0,4.4171428571428555
886,2020-08-14,1172.6,3.6,8.0,2020.0,4.327142857142856
887,2020-08-15,1760.0,4.0,8.0,2020.0,4.227142857142856
888,2020-08-16,2030.5,4.75,8.0,2020.0,4.452142857142856
889,2020-08-17,1769.3333333333333,4.0,8.0,2020.0,4.382142857142855
890,2020-08-18,1702.6666666666667,4.333333333333333,8.0,2020.0,4.329761904761904
891,2020-08-19,1493.25,4.0,8.0,2020.0,4.299761904761904
892,2020-08-20,1583.2,4.6,8.0,2020.0,4.316904761904761
893,2020-08-21,2140.5714285714284,4.428571428571429,8.0,2020.0,4.331190476190476
894,2020-08-22,1569.0,5.0,8.0,2020.0,4.331190476190476
